Date, Close/Last, Volume, Open, High, Low
01/20/2021, $127.63, 917160, $126.74, $128.03, $126.63
01/19/2021, $127.08, 892472, $126.46, $127.245, $125.24
01/15/2021, $125, 1564431, $125.53, $126.35, $124.36
01/14/2021, $126.1, 1060644, $126.01, $127.29, $125.865
01/13/2021, $128.06, 871338, $128.7, $129.105, $128.04
01/12/2021, $129.4, 649202, $129.33, $129.59, $127.9075
01/11/2021, $129.3, 1335211, $128.04, $129.76, $127.99
01/08/2021, $131.16, 909825, $130.16, $131.34, $128.96
01/07/2021, $128.8, 981390, $128.06, $129.48, $127.81
01/06/2021, $129.74, 999973, $129, $130.85, $128.44
01/05/2021, $129.98, 879803, $129.06, $130.3167, $128.89
01/04/2021, $129.24, 1005429, $131.66, $131.8, $127.63
12/31/2020, $130.39, 378957, $130.67, $130.86, $129.65
12/30/2020, $130.64, 407213, $130.55, $131.305, $130.33
12/29/2020, $129.95, 1058540, $131.95, $132.36, $129.81
12/28/2020, $130.91, 1626141, $129.34, $131, $128.08
12/24/2020, $126.06, 223452, $125.92, $126.31, $125.6
12/23/2020, $126, 616748, $126.84, $127.052, $125.8
12/22/2020, $125.93, 860460, $126.45, $126.76, $125.58
12/21/2020, $125.32, 831735, $124.12, $125.66, $123.17
12/18/2020, $127.34, 1318225, $128.55, $128.55, $126.45
12/17/2020, $128.67, 955099, $128.15, $128.78, $127.8
12/16/2020, $125, 657649, $124.13, $125.48, $124.11
12/15/2020, $123.07, 644092, $122.97, $123.25, $122.34
12/14/2020, $121.31, 942571, $121.09, $122.14, $121.07
12/11/2020, $120.85, 1005529, $121.12, $121.76, $119.88
12/10/2020, $123, 765059, $121.05, $123.245, $120.77
12/09/2020, $122.98, 871462, $125.24, $125.39, $122.23
12/08/2020, $123.99, 516748, $122.98, $124.1, $122.83
12/07/2020, $123.22, 537478, $123.12, $123.82, $123.01
12/04/2020, $124.64, 624857, $123.75, $124.86, $123.7
12/03/2020, $122.41, 602800, $121.77, $123.065, $121.77
12/02/2020, $122.5, 582105, $122.46, $122.83, $121.75
12/01/2020, $123.02, 1288511, $122.16, $123.18, $121.675
11/30/2020, $121.16, 1918100, $121.68, $121.88, $120.02
11/27/2020, $119.25, 504890, $119.43, $120.023, $119.13
11/25/2020, $118.09, 1040433, $116.59, $118.14, $116.55
11/24/2020, $116.8, 1708347, $117.19, $117.25, $115.7
11/23/2020, $117.39, 1367113, $117.83, $118, $116.23
11/20/2020, $117.02, 1374175, $117.31, $117.71, $116.73
11/19/2020, $118.68, 1469904, $117.91, $118.68, $117.43
11/18/2020, $117.93, 1600997, $118.49, $119.46, $117.88
11/17/2020, $116.99, 1367955, $117.45, $117.6516, $116.43
11/16/2020, $118.95, 849426, $120.56, $120.69, $118.47
11/13/2020, $120.31, 1053620, $119.63, $120.43, $119.25
11/12/2020, $117.43, 1525919, $119.35, $119.6199, $117.22
11/11/2020, $119.51, 1725733, $119, $119.7255, $118.5
11/10/2020, $116.78, 2269735, $119.29, $119.3, $116.59
11/09/2020, $115.22, 3263891, $120.05, $120.1, $115.22
11/06/2020, $115.12, 1770413, $116.7, $116.83, $114.97
11/05/2020, $115.68, 2559769, $117.07, $117.13, $114.23
11/04/2020, $112.45, 1836888, $111.64, $113.78, $110.89
11/03/2020, $109.71, 1834539, $108.5, $110.69, $108.3435
11/02/2020, $105.83, 2235645, $106.31, $106.33, $104.64
10/30/2020, $106.83, 2617381, $108, $108.15, $105.66
10/29/2020, $108.63, 2824809, $106.8, $109.8719, $106.06
10/28/2020, $108.11, 5486661, $109.67, $110.34, $107.7
10/27/2020, $114.5, 6608561, $118.53, $118.6699, $113.86
10/26/2020, $115.02, 11290160, $118.27, $118.6894, $113.23
10/23/2020, $149.68, 1204078, $148.06, $149.81, $147.15
10/22/2020, $147.64, 844940, $146.59, $148.59, $145.38
10/21/2020, $148.37, 847623, $148.23, $149.86, $148.08
10/20/2020, $150.66, 545668, $151.83, $152.81, $150.375
10/19/2020, $152.51, 388290, $156.06, $156.29, $152.2
10/16/2020, $155.12, 679272, $155.64, $157.21, $154.71
10/15/2020, $153.8, 574745, $152.75, $154.05, $152.14
10/14/2020, $157.44, 369126, $158.36, $158.7, $156.49
10/13/2020, $156.6, 357694, $157.04, $157.65, $155.99
10/12/2020, $158.77, 314033, $158.16, $159.4637, $157.95
10/09/2020, $157.14, 282484, $156.69, $157.71, $156.6
10/08/2020, $156.12, 377063, $155.55, $156.29, $155.035
10/07/2020, $154.32, 880873, $153.39, $154.6, $152.41
10/06/2020, $154.05, 667778, $155.69, $156.37, $153.74
10/05/2020, $156.6, 290666, $154.79, $156.75, $154.73
10/02/2020, $154.29, 542426, $154.74, $155.89, $153.83
10/01/2020, $156.82, 462718, $156.39, $157.42, $155.42
09/30/2020, $155.81, 507232, $156.06, $157.03, $154.59
09/29/2020, $156.57, 488213, $156.4, $157.52, $156.13
09/28/2020, $157.08, 777132, $155.93, $157.64, $155.5
09/25/2020, $152.06, 632183, $149.93, $153.04, $149.43
09/24/2020, $153.34, 513650, $152.86, $155.01, $151.75
09/23/2020, $152.11, 449454, $155.3, $155.64, $151.8301
09/22/2020, $157.23, 361541, $156.37, $157.325, $154.97
09/21/2020, $155.88, 600110, $155.66, $156.17, $153.17
09/18/2020, $160.15, 713217, $162.11, $162.17, $159.25
09/17/2020, $160.43, 593140, $159.34, $161.03, $158.97
09/16/2020, $158.97, 567629, $161.34, $161.69, $158.86
09/15/2020, $160.67, 566536, $160.72, $161.34, $159.8
09/14/2020, $160.7, 389070, $160.91, $161.625, $159.84
09/11/2020, $159.57, 385844, $160.47, $160.81, $158.2935
09/10/2020, $159, 503869, $162.46, $163.115, $158.52
09/09/2020, $162.45, 994718, $160.83, $163.68, $159.82
09/08/2020, $154.69, 985436, $155.72, $158.47, $154.67
09/04/2020, $159.43, 702491, $160.43, $161.3, $153.94
09/03/2020, $161.92, 480522, $167.49, $167.6, $160.72
09/02/2020, $169.02, 503077, $167.66, $169.3, $166.29
09/01/2020, $166.36, 537873, $165.68, $166.46, $164.68
08/31/2020, $165.41, 405710, $165.48, $166.69, $164.2
