Date, Close/Last, Volume, Open, High, Low
01/20/2021, $199.4, 2746569, $203.21, $206.47, $196.33
01/19/2021, $201.28, 3841441, $197.83, $204.01, $194.21
01/15/2021, $190.59, 5237050, $206.54, $208.35, $189.21
01/14/2021, $208.83, 2773012, $207.04, $216.22, $206.5
01/13/2021, $203.69, 2411631, $205.47, $208.27, $199.64
01/12/2021, $206.49, 2505216, $204.88, $207.99, $197.08
01/11/2021, $201.68, 3005495, $200.4, $208.39, $196.12
01/08/2021, $207.41, 5199658, $217.698, $219.97, $200.05
01/07/2021, $213.76, 6055484, $209.84, $222.43, $209.2
01/06/2021, $203.38, 33331860, $197.9, $210.2, $195.77
01/05/2021, $181.48, 4607169, $175.71, $186.63, $173.55
01/04/2021, $172.24, 3878990, $178.7, $179.15, $167.07
12/31/2020, $175.47, 5626524, $176.9408, $183.9899, $172.91
12/30/2020, $172.93, 2474115, $171.68, $177.55, $171.68
12/29/2020, $170.2, 3147304, $175.49, $176.23, $164.3001
12/28/2020, $175.49, 2698571, $188.452, $189.4064, $173.6718
12/24/2020, $181.39, 1062292, $179.76, $184.54, $177.48
12/23/2020, $180.32, 2535028, $181.4008, $184.08, $174.2101
12/22/2020, $177.27, 3500861, $174.99, $186.4, $173
12/21/2020, $170.78, 2741064, $162.95, $172.1, $161.185
12/18/2020, $164.41, 3563254, $163.69, $169.67, $163.005
12/17/2020, $163.52, 2818534, $165.52, $168.18, $159
12/16/2020, $163.31, 3213304, $159, $163.46, $152.53
12/15/2020, $160.46, 4003975, $147.4, $161.56, $147.2574
12/14/2020, $145.07, 2215730, $143, $147.49, $137.7475
12/11/2020, $139.91, 3083566, $133.38, $144.6, $133
12/10/2020, $131.21, 1310483, $125.668, $132.22, $125.54
12/09/2020, $127.26, 2184123, $136.36, $136.715, $125.87
12/08/2020, $134.74, 1528551, $129.98, $135.149, $129.41
12/07/2020, $129.32, 1308648, $130.29, $133.2, $127.22
12/04/2020, $130.46, 2413248, $130.12, $136.11, $129.23
12/03/2020, $127.67, 1850653, $129.5, $133.69, $126.29
12/02/2020, $127.93, 2490775, $127.5, $130.442, $121.7
12/01/2020, $128.85, 3350188, $138.6505, $139.5247, $127.3
11/30/2020, $136.57, 9315449, $141.95, $145, $133.03
11/27/2020, $140.56, 3654754, $142.49, $148.9373, $137.77
11/25/2020, $139.07, 2773757, $136.21, $141.42, $135.13
11/24/2020, $136.02, 2705819, $135.33, $138.7, $130.8
11/23/2020, $134.43, 2608314, $132.93, $134.85, $130.45
11/20/2020, $129.59, 2984912, $131, $133.78, $129.3
11/19/2020, $128.89, 2219178, $126.62, $130.95, $125.8501
11/18/2020, $124.92, 1920648, $126.179, $127.49, $122.5
11/17/2020, $125.12, 1861521, $119.57, $126.58, $118.65
11/16/2020, $119.93, 2173391, $118.21, $123.6, $116.01
11/13/2020, $116.59, 1732227, $119.4, $120.36, $115.1
11/12/2020, $117.21, 2059743, $119.95, $122.259, $115.83
11/11/2020, $120.43, 2935945, $113.9883, $121.48, $113.9883
11/10/2020, $109.39, 3169923, $117.27, $117.59, $108.05
11/09/2020, $117.08, 3378923, $129.54, $129.6077, $116.74
11/06/2020, $122.53, 3382118, $123.69, $125.6399, $118.66
11/05/2020, $120.26, 4929140, $111, $123.285, $110.9901
11/04/2020, $106.19, 5388601, $99.332, $106.36, $93.49
11/03/2020, $104.75, 3503375, $100.557, $107.38, $100.24
11/02/2020, $103.83, 3316529, $99.01, $106.04, $99
10/30/2020, $98.09, 3046923, $100.99, $102.12, $93.53
10/29/2020, $102.51, 1968586, $103.29, $105.53, $100.87
10/28/2020, $102.81, 5804720, $97.29, $105.8699, $95.7551
10/27/2020, $98.63, 3572380, $103.37, $104.43, $97.31
10/26/2020, $103.67, 2958413, $98.56, $104.29, $97.5
10/23/2020, $103.33, 3367069, $106.354, $109.22, $100.7
10/22/2020, $103.46, 7405361, $102.26, $104.02, $92.14
10/21/2020, $101.53, 5484427, $116.9, $118.939, $100.4
10/20/2020, $116.14, 2898559, $114.88, $118.05, $112.3339
10/19/2020, $114.69, 3303933, $111.485, $118.05, $110.825
10/16/2020, $110.84, 3851010, $112.75, $114.3, $108.76
10/15/2020, $110.71, 2388366, $107.25, $111.59, $105.2001
10/14/2020, $108.97, 3037773, $108.425, $111.1, $107.06
10/13/2020, $106.65, 2872296, $103.11, $107.44, $102.75
10/12/2020, $104.43, 4176626, $110.4, $110.41, $101.52
10/09/2020, $109.18, 2955288, $107.18, $111.27, $105.29
10/08/2020, $105.5, 6016615, $109.6, $109.8, $102.5638
10/07/2020, $107.82, 4977889, $101.5, $108.75, $100.46
10/06/2020, $98.57, 5770036, $98.06, $100.28, $95.06
10/05/2020, $98.05, 4212241, $93, $98.42, $92.9
10/02/2020, $90.43, 4115769, $85.61, $92.57, $85.16
10/01/2020, $89.51, 4046316, $85.56, $89.52, $84.41
09/30/2020, $82.59, 3352573, $81.37, $84.72, $81.27
